form	lemma	POS	morph
ཀརྨ་པ་	ཀརྨ་པ་	NO_POS
ཆེ་	ཆེ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ས་	གིས་	PART
།		PUNCT
དམིགས་	དམིགས་	VERB
འདུན་	འདུན་	VERB
བཤགས་པ་	བཤགས་པ་	VERB
སྔ་མ་	སྔ་མ་	ADJ
ལྟ་	ལྟ་	OTHER
གང་	གང་	NO_POS
ལྕོགས་	ལྕོགས་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
སྡོམ་པ་	སྡོམ་པ་	NOUN
ཉེ་	ཉེ་	NUM
ལྔ་པ་	ལྔ་པ་	NUM
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
འཇུག་	འཇུག་	VERB
སྐྱབས་འགྲོ་	སྐྱབས་འགྲོ་	OTHER
བཏང་བ་	བཏང་བ་	VERB
འི་	གི་	PART
བསམ་སྦྱོར་	བསམ་སྦྱོར་	NOUN
བྱས་པ་	བྱས་པ་	VERB
བཤགས་	བཤགས་	NO_POS
། །		PUNCT
སོགས་	སོགས་	DET
ན་	ནས་	PART
།		PUNCT
རྩ་ལྟུང་	རྩ་ལྟུང་	OTHER
བཅུ་བཞི་	བཅུ་བཞི་	NO_POS
ཉམས་པ་	ཉམས་པ་	VERB
མཐོལ་	མཐོལ་	NO_POS
ལོ་	གོ་	PART
བཤགས་	བཤགས་	NO_POS
།།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
བཤགས་	བཤགས་	NO_POS
ཚིག་	ཚིག་	NOUN
ཏུ་	ལ་	PART
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
ས་	གིས་	PART
ཉེས་པ་	ཉེས་པ་	VERB
བཤགས་	བཤགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དུས་	དུས་	NOUN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
སྡོམ་	སྡོམ་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རྩ་བ་	རྩ་བ་	NOUN
ཙམ་	ཙམ་	DET
ལ་ཉེ་	ལ་ཉེ་	NO_POS
ས་པ་	ས་པ་	PART
ས་	གིས་	PART
མ་	མ་	PART
གོས་པ་	གོས་པ་	VERB
ཞིག་	ཅིག་	PART
བྱུང་	བྱུང་	VERB
ན་	ལ་	PART
ཐར་པ་	ཐར་པ་	VERB
འི་	གི་	PART
ལམ་སྣ་	ལམ་སྣ་	NOUN
ཟིན་པ་	ཟིན་པ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
གྱི་	གི་	PART
།		PUNCT
ཉེས་ལྟུང་	ཉེས་ལྟུང་	NOUN
གི་	གི་	PART
ཁུར་པ་	ཁུར་པོ་	NOUN
ཁུ་	ཁུ་	NOUN
ན་	ནས་	PART
ལྟ་	ལྟ་	OTHER
སྣང་	སྣང་	VERB
གི་	གི་	PART
སྒོམ་	སྒོམ་	VERB
སྒྲུབ་	སྒྲུབ་	VERB
ཅི་	ཅི་	NO_POS
བྱ་	བྱ་	VERB
ཀྱང་	ཀྱང་	PART
ངན་སོང་	ངན་སོང་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱོབ་པ་	སྐྱོབ་པ་	VERB
ར་	ལ་	PART
དཀ་	དཀའ་	VERB
འོ་	གོ་	PART
།།		PUNCT
		
སྐྱབས་རྗེ་	སྐྱབས་རྗེ་	OTHER
ཁྲ་	ཁྲ་	NOUN
འགུ་		NON_WORD
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
བླང་དོར་	བླང་དོར་	NOUN
བཞི་	བཞི་	NUM
བཅུ་	བཅུ་	NUM
ཞེ་	ཞེ་	PART
གཉིས་	གཉིས་	NUM
བཞུགས་	བཞུགས་	VERB
སོ་	གོ་	PART
།། ༄༅། །		PUNCT
མ་	མ་	PART
འདྲིས་	འདྲིས་	NO_POS
འགྲོ་བ་	འགྲོ་བ་	VERB
འི་	གི་	PART
བཤེས་གཉེན་	བཤེས་གཉེན་	NOUN
སྟོན་	སྟོན་	VERB
མཆོག་	མཆོག་	ADJ
ལ་	ལ་	PART
། །		PUNCT
མི་	མི་	PART
ཕྱེད་	ཕྱེད་	NUM
དང་བ་	དང་བ་	NOUN
འི་	གི་	PART
ཡིད་	ཡིད་	NOUN
ཀྱིས་	གིས་	PART
ཕྱག་	ཕྱག་	NOUN
འཚལ་	འཚལ་	VERB
ན་	ནས་	PART
། །		PUNCT
ཚངས་པ་	ཚངས་པ་	PROPN
མཚུངས་པ་	མཚུངས་པ་	VERB
ར་	ལ་	PART
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
གྲོག་	གྲོག་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
། །		PUNCT
ལྷག་བསམ་	ལྷག་བསམ་	NOUN
དག་པ་	དག་པ་	VERB
ས་	གིས་	PART
བླང་དོར་	བླང་དོར་	NOUN
བསླབ་བྱ་	བསླབ་བྱ་	VERB
སྤེལ་	སྤེལ་	VERB
། །		PUNCT
དྲིན་ཅན་	དྲིན་ཅན་	ADJ
ཕ་མ་	ཕ་མ་	NOUN
འི་	གི་	PART
རེ་བ་	རེ་བ་	VERB
བསྐང་	བསྐང་	NO_POS
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
། །		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
འདི་	འདི་	DET
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
དོན་	དོན་	NOUN
ཆེན་	ཆེན་	NO_POS
རྒྱུ་	རྒྱུ་	NOUN
ར་	ལ་	PART
ངེས་པ་	ངེས་པ་	VERB
ས་	གིས་	PART
༑ ༑		PUNCT
མ་	མ་	NOUN
འདྲེན་	འདྲེན་	NO_POS
ཅོལ་ཆུང་	ཅོལ་ཆུང་	NOUN
རྗེས་སུ་	རྗེས་སུ་	OTHER
མི་	མི་	PART
འབྲང་བ་	འབྲང་བ་	VERB
ར་	ལ་	PART
། །		PUNCT
ཀུན་སློང་	ཀུན་སློང་	NO_POS
མ་	མ་	PART
ནོར་	ནོར་	NOUN
མ་	མ་	PART
བརྗེད་	བརྗེད་	VERB
ལག་ལེན་	ལག་ལེན་	NOUN
མཛོད་	མཛོད་	NOUN
། །		PUNCT
		
དོར་	དོར་	VERB
བྱ་	བྱ་	VERB
ཉེ་	ཉེ་	NUM
གཅིག་	གཅིག་	NUM
		
ཚངས་སྤྱོད་	ཚངས་སྤྱོད་	NO_POS
		
ལག་	ལག་	NOUN
གཙང་	གཙང་	PROPN
		
བློ་ཐུབ་	བློ་ཐུབ་	OTHER
		
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
བརྩོན་	བརྩོན་	VERB
།		PUNCT
		
།		PUNCT
མྱོས་བྱེད་	མྱོས་བྱེད་	NO_POS
		
ཤོ་	ཤོ་	NOUN
		
སྦག་	སྦག་	NO_POS
		
ཏ་	ཏ་	OTHER
སེ་	སེ་	NO_POS
		
ཐ་མ་ཁ་	ཐ་མ་ཁ་	OTHER
༑		PUNCT
		
༑		PUNCT
མཐའ་མི་	མཐའ་མི་	NO_POS
འི་	གི་	PART
གོ་	གོ་	NOUN
དང་	དང་	NO_POS
		
སྔོ་ལྗང་	སྔོ་ལྗང་	NO_POS
		
ཁྱིམ་པ་	ཁྱིམ་པ་	NOUN
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ས་	གིས་	PART
༑		PUNCT
		
༑		PUNCT
སྐྲ་	སྐྲ་	NOUN
རིང་	རིང་	NOUN
		
མཚན་མོ་	མཚན་མོ་	ADV
གྲོང་པ་	གྲོང་པ་	NO_POS
འི་	གི་	PART
ཁྲོད་	ཁྲོད་	NOUN
དུ་	ལ་	PART
འཁྱམས་	འཁྱམས་	NO_POS
༑		PUNCT
		
༑		PUNCT
ཁ་	ཁ་	PRON
བཙོག་	བཙོག་	VERB
		
དོན་མེད་	དོན་མེད་	ADJ
ཁ་	ཁ་	PRON
གྱོང་	གྱོང་	NOUN
		
རྡུང་རྡེག་	རྡུང་རྡེག་	NO_POS
བྱེད་	བྱེད་	VERB
།		PUNCT
		
།		PUNCT
འགྲུལ་པ་	འགྲུལ་པ་	NO_POS
མགོ་སྐོར་	མགོ་སྐོར་	NOUN
		
གློག་	གློག་	NOUN
བརྙན་	བརྙན་	NO_POS
ཁང་	ཁང་	NOUN
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
།		PUNCT
		
།		PUNCT
འཐབ་རྩོད་	འཐབ་རྩོད་	NOUN
		
བུད་མེད་	བུད་མེད་	NOUN
རྩེ་	རྩེ་	NOUN
རྣཾས་		NON_WORD
རྒྱུན་	རྒྱུན་	NOUN
དུ་	ལ་	PART
སྤོངས་	སྤོངས་	VERB
༑ ༑		PUNCT
		
བླང་	བླང་	NO_POS
བྱ་	བྱ་	VERB
ཉེ་	ཉེ་	NUM
གཅིག་	གཅིག་	NUM
		
ཆོས་གོས་	ཆོས་གོས་	NOUN
		
གདིང་བ་	གདིང་བ་	NO_POS
		
རྡོར་དྲིལ་	རྡོར་དྲིལ་	NO_POS
		
ཌ་	ཌ་	NO_POS
མ་	མ་	PART
རུ་	ལ་	PART
།		PUNCT
		
།		PUNCT
བསྒྲིག་	བསྒྲིག་	VERB
ཞལ་	ཞལ་	NOUN
		
ཕོར་རས་	ཕོར་རས་	NO_POS
		
དྲིལ་གདན་	དྲིལ་གདན་	NO_POS
		
ཤུ་	ཤུ་	NO_POS
ཀ་ལི་	ཀ་ལི་	NO_POS
།		PUNCT
		
།		PUNCT
རྒྱུན་མཁོ་	རྒྱུན་མཁོ་	OTHER
འི་	གི་	PART
ཕྱག་དཔེ་	ཕྱག་དཔེ་	NOUN
		
དཔེ་རས་	དཔེ་རས་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
།		PUNCT
		
།		PUNCT
བྲིས་	བྲིས་	VERB
ཆ་	ཆ་	NOUN
ས་	གིས་	PART
		
སྦྱང་	སྦྱང་	VERB
དེབ་	དེབ་	NOUN
མཁོ་བ་	མཁོ་བ་	VERB
འི་	གི་	PART
ཡོ་བྱད་	ཡོ་བྱད་	NOUN
གཅང་	གཅང་	NO_POS
།		PUNCT
		
།		PUNCT
གཟན་	གཟན་	NOUN
		
ཤམ་	ཤམ་	NO_POS
		
སྟོད་འགག་	སྟོད་འགག་	NO_POS
		
སྨད་གཡོགས་	སྨད་གཡོགས་	NOUN
		
རྔུལ་ལེན་	རྔུལ་ལེན་	NO_POS
དང་	དང་	NO_POS
༑		PUNCT
		
༑		PUNCT
དམར་སེར་	དམར་སེར་	NO_POS
ལྷྭམ་		NON_WORD
བཅའ་	བཅའ་	VERB
		
གཙང་མ་	གཙང་མ་	ADJ
ར་	ལ་	PART
		
ཚུལ་མཐུན་	ཚུལ་མཐུན་	NO_POS
བགོ་	བགོ་	NO_POS
།		PUNCT
		
།		PUNCT
རང་	རང་	PRON
འཁྲིས་	འཁྲིས་	NO_POS
ལས་འགན་	ལས་འགན་	OTHER
འཐུས་	འཐུས་	NO_POS
ཤོ་	ཤོ་	NOUN
ར་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
གཅེ་	གཅེ་	VERB
། །		PUNCT
དེ་སྐད་	དེ་སྐད་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
བཤེས་གཉེན་	བཤེས་གཉེན་	NOUN
མིང་	མིང་	NOUN
འཛིན་པ་	འཛིན་པ་	VERB
། །		PUNCT
ཁྲ་	ཁྲ་	NOUN
འགུ་བ་	འགུ་བ་	NON_WORD
ཡི་	གི་	PART
བརྩེ་བ་	བརྩེ་བ་	VERB
ས་	གིས་	PART
གདམས་པ་	གདམས་པ་	VERB
ར་	ལ་	PART
བྲིས་	བྲིས་	VERB
།		PUNCT
